source_url,property_propertyId,property_localityName,property_localityId,detail_propertyType,detail_coveredArea,detail_bedrooms,detail_bathrooms,detail_furnished,detail_floorNumber,detail_totalFloorNumber,detail_ageofcons,detail_premiumProperty,detail_numberOfBalconied,detail_projectName,detail_propertyTypeCode,detail_carpetArea,detail_completionScore,detail_listingTypeDesc,detail_maintenanceCharges,detail_exactSaleRentPrice,detail_latitude,detail_longitude,detail_coveredAreaSqft,detail_carpetAreaSqft,prop_minPrice,prop_maxPrice,prop_hiddenPrice,detail_facing,detail_amenityMap_12201,detail_amenityMap_12202,detail_amenityMap_12204,detail_amenityMap_12205,detail_amenityMap_12206,detail_amenityMap_12208,detail_amenityMap_12209,detail_developerName,detail_additionalRooms,detail_amenitiesFacing,detail_tenantDescription,detail_waterStatus,detail_electricityStatus,detail_carParking,detail_noOfLifts,detail_bookingAmountExact,detail_priceBreakUp_brokeragePerOrDays,detail_priceBreakUp_securityDeposit,detail_amenityMap_12211,detail_amenityMap_12213,detail_amenityMap_12217,detail_amenityMap_12223,detail_amenityMap_12224,detail_amenityMap_12229,detail_amenityMap_12230,detail_amenityMap_12583,detail_amenityMap_1404117,detail_amenityMap_1404118,detail_amenityMap_1404123,detail_amenityMap_1404149,detail_amenityMap_1404155,detail_amenityExternalMap_12201,detail_amenityExternalMap_12202,detail_amenityExternalMap_12204,detail_amenityExternalMap_12205,detail_amenityExternalMap_12206,detail_amenityExternalMap_12208,detail_amenityExternalMap_12209,detail_amenityExternalMap_12211,detail_amenityExternalMap_12213,detail_amenityExternalMap_12217,detail_amenityExternalMap_12223,detail_amenityExternalMap_12224,detail_amenityExternalMap_12229,detail_amenityExternalMap_12230,detail_amenityExternalMap_12583,detail_amenityExternalMap_1404117,detail_amenityExternalMap_1404118,detail_amenityExternalMap_1404123,detail_amenityExternalMap_1404149,detail_amenityExternalMap_1404155,detail_furnishingDetails_1006121,detail_furnishingDetails_1006122,detail_furnishingDetails_1006123,detail_furnishingDetails_1006124,detail_furnishingDetails_1006125,detail_furnishingDetails_1006126,detail_furnishingDetails_1006127,detail_furnishingDetails_1006128,detail_furnishingDetails_1006129,detail_furnishingDetails_1006130,detail_propertyAmenities_12201,detail_propertyAmenities_12202,detail_propertyAmenities_12205,detail_propertyAmenities_12206,detail_propertyAmenities_12208,detail_propertyAmenities_12209,detail_propertyAmenities_12228,detail_propertyAmenities_12229,detail_carParkingCount,detail_amenityMap_12203,detail_amenityMap_12207,detail_amenityMap_12212,detail_amenityMap_12214,detail_amenityMap_12215,detail_amenityMap_12216,detail_amenityMap_12218,detail_amenityMap_12219,detail_amenityMap_12220,detail_amenityMap_12221,detail_amenityMap_12222,detail_amenityMap_12225,detail_amenityMap_12226,detail_amenityMap_12227,detail_amenityMap_12228,detail_amenityMap_12525,detail_amenityMap_1404105,detail_amenityMap_1404110,detail_amenityMap_1404115,detail_amenityMap_1404124,detail_amenityMap_1404125,detail_amenityMap_1404143,detail_amenityMap_1404150,detail_amenityMap_1404157,detail_amenityExternalMap_12203,detail_amenityExternalMap_12207,detail_amenityExternalMap_12212,detail_amenityExternalMap_12214,detail_amenityExternalMap_12215,detail_amenityExternalMap_12216,detail_amenityExternalMap_12218,detail_amenityExternalMap_12219,detail_amenityExternalMap_12220,detail_amenityExternalMap_12221,detail_amenityExternalMap_12222,detail_amenityExternalMap_12225,detail_amenityExternalMap_12226,detail_amenityExternalMap_12227,detail_amenityExternalMap_12228,detail_amenityExternalMap_12525,detail_amenityExternalMap_1404105,detail_amenityExternalMap_1404110,detail_amenityExternalMap_1404115,detail_amenityExternalMap_1404124,detail_amenityExternalMap_1404125,detail_amenityExternalMap_1404143,detail_amenityExternalMap_1404150,detail_amenityExternalMap_1404157,detail_propertyAmenities_12203,detail_propertyAmenities_12204,detail_propertyAmenities_12207,detail_propertyAmenities_12212,detail_propertyAmenities_12213,detail_propertyAmenities_12214,detail_propertyAmenities_12215,detail_propertyAmenities_12217,detail_propertyAmenities_12218,detail_propertyAmenities_12219,detail_propertyAmenities_12220,detail_propertyAmenities_12221,detail_propertyAmenities_12222,detail_propertyAmenities_12223,detail_propertyAmenities_12224,detail_propertyAmenities_12225,detail_propertyAmenities_12226,detail_propertyAmenities_12227,detail_propertyAmenities_12230,detail_studyRoom,detail_amenityMap_1404114,detail_amenityMap_1404121,detail_amenityMap_1404122,detail_amenityMap_1404126,detail_amenityMap_1404131,detail_amenityExternalMap_1404114,detail_amenityExternalMap_1404121,detail_amenityExternalMap_1404122,detail_amenityExternalMap_1404126,detail_amenityExternalMap_1404131
https://www.magicbricks.com/propertyDetails/4-BHK-3333-Sq-ft-Multistorey-Apartment-FOR-Rent-Narsingi-in-Hyderabad&id=4d423737353433303233,77543023,Narsingi,89377,Multistorey Apartment,3333,4,5,Furnished,16,20,Less than 5 years,TRUE,2,DSR The Classe,10002,,95,Certified Listing,"12,000",150000,17.385759303540127,78.33470812875632,45,,,,,East,Power Back Up,Lift,,,Gymnasium,Reserved Parking,Security,DSR DSRLS Project,Puja Room,Main Road,,24 Hours Available,No/Rare Powercut,2 Covered,2,300000,15 days,"3,00,000",,,,,,,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,,Half basketball court,,Power Back Up,Lift,,,Gymnasium,Reserved Parking,Security,,,,,,,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,,Half basketball court,,4 AC,4 Bed,4 Wardrobe, Fridge,3 TV, Washing Machine, Sofa, Dining Table, Gas Connection, Microwave,Power Back Up,Lift,,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,2,,,,Service/Goods Lift,,Visitor Parking,,Waste Disposal,,,,,,,,Infinity Swimming Pool,,,,,,Fire Fighting Equipment,,Community Hall,,,,Service/Goods Lift,,Visitor Parking,,Waste Disposal,,,,,,,,Infinity Swimming Pool,,,,,,Fire Fighting Equipment,,Community Hall,,,,,,,,,,,,,,,,,,,,,,,,Outdoor Tennis Courts,Cycling & Jogging Track,,,,Outdoor Tennis Courts,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/4-BHK-3600-Sq-ft-Multistorey-Apartment-FOR-Rent-Jubilee-Hills-in-Hyderabad&id=4d423736363935393433,76695943,Jubilee Hills,79019,Multistorey Apartment,3600,4,4,Semi-Furnished,,4,New Construction,TRUE,3,,10002,3600,100,Premium,"10,000",150000,17.4322747,78.4097715,42,42,,,,East,,,,,,,,,"Puja Room, Study, Store, Servant Room","Pool, Garden/Park",,24 Hours Available,No/Rare Powercut,2 Covered,2,350000,25 days,"3,50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift,,,Reserved Parking,Security,,Jogging and Strolling Track,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rain Water Harvesting,,,,,Service/Goods Lift,,,Maintenance Staff,,Laundry Service,,,,,,,,Outdoor Tennis Courts,Y,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1780-Sq-ft-Multistorey-Apartment-FOR-Rent-Hafeezpet-in-Hyderabad&id=4d423830333138363437,80318647,Hafeezpet,87060,Multistorey Apartment,1780,3,3,Furnished,1,19,New Construction,TRUE,,Prajay Megapolis,10002,1232,86,Titanium,,55000,17.483285,78.35848,31,45,55000,59000,"55,000",East,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Prajay Engineers Syndicate Ltd.,Puja Room,Garden/Park,,24 Hours Available,No/Rare Powercut,,3,,,,Water Storage,,,,Banquet Hall,Jogging and Strolling Track,,,Indoor Games Room,Indoor Squash & Badminton Courts,Library And Business Centre,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Water Storage,,,,Banquet Hall,Jogging and Strolling Track,,,Indoor Games Room,Indoor Squash & Badminton Courts,Library And Business Centre,,,,,,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,,Rain Water Harvesting,Park,,Service/Goods Lift,,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,,DTH Television Facility,,,Conference Room,,,,Bank & ATM,Flower Gardens,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,,,Rain Water Harvesting,Park,,Service/Goods Lift,,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,,DTH Television Facility,,,Conference Room,,,,Bank & ATM,Flower Gardens,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,,,Rain Water Harvesting,Club House,Park,,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,,Cafeteria/Food Court,Conference Room,Outdoor Tennis Courts,,,Kids Play Area,,,Cycling & Jogging Track,,Kids Play Area,,,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/3-BHK-2225-Sq-ft-Multistorey-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423830363334323137,80634217,Kondapur,84461,Multistorey Apartment,2225,3,3,Furnished,10,19,Less than 5 years,TRUE,1,Aparna Serene Park,10002,,54,Premium,"9,000",88000,17.46613879,78.35740874,40,,,,,West,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Aparna Constructions and Estates Pvt. Ltd.,"Puja Room, Servant Room",,Bachelors,,,,,176000,,"1,76,000",,,Intercom Facility,,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,,Indoor Squash & Badminton Courts,Library And Business Centre,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,,,Intercom Facility,,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,,Indoor Squash & Badminton Courts,Library And Business Centre,,,,,,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,,,Park,Private Terrace/Garden,,Air Conditioned,,Maintenance Staff,,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,AEROBICS ROOM,Bank & ATM,Flower Gardens,Meditation Area,,,,,,Park,Private Terrace/Garden,,Air Conditioned,,Maintenance Staff,,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,AEROBICS ROOM,Bank & ATM,Flower Gardens,Meditation Area,,,,,,Club House,Park,Private Terrace/Garden,,,Air Conditioned,Intercom Facility,Maintenance Staff,,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Outdoor Tennis Courts,,,Kids Play Area,,,,,Kids Play Area,,,
https://www.magicbricks.com/propertyDetails/1-BHK-690-Sq-ft-Multistorey-Apartment-FOR-Rent-BS-Maqta-in-Hyderabad&id=4d423739393130353635,79910565,BS Maqta,79046,Multistorey Apartment,690,1,1,Unfurnished,1,4,Less than 5 years,FALSE,1,,10002,68,36,Standard,,10000,17.42993157,78.46052066,14,147,10000,11000,"10,000",,,,,,,,,,,,,,,,,10000,,"10,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1530-Sq-ft-Multistorey-Apartment-FOR-Rent-Mehdipatnam-in-Hyderabad&id=4d423830373037393131,80707911,Mehdipatnam,79059,Multistorey Apartment,1530,3,2,Semi-Furnished,5,6,,FALSE,,Ravi Teja Complex,10002,,53,Standard,,30000,17.38940024,78.43949466,20,,28200,30000,"28,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-630-Sq-ft-Residential-House-FOR-Rent-Himayath-Nagar-in-Hyderabad&id=4d423739333534323533,79354253,Himayath Nagar,79010,Residential House,630,2,2,Semi-Furnished,1,2,,FALSE,,,10001,,0,Standard,,15000,17.40607842,78.48607713,24,,13800,15000,"13,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423830383035393637,80805967,Kondapur,84461,Builder Floor Apartment,1200,2,2,Semi-Furnished,5,5,New Construction,TRUE,2,,10003,1200,54,Premium,,30000,17.46613879,78.35740874,25,25,,,,South -West,,,,,,,,,Servant Room,,Bachelors,,,,,30000,20 days,"30,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DTH Television Facility,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1860-Sq-ft-Multistorey-Apartment-FOR-Rent-Mythri-Nagar-in-Hyderabad&id=4d423434303037303435,44007045,Mythri Nagar Madeenaguda,99461,Multistorey Apartment,1860,3,3,Unfurnished,7,14,Less than 5 years,TRUE,2,,10002,1750,67,Certified Listing,"2,500",32000,17.48970603942871,78.34314727783203,17,18,,,,East,,,,,,,,,Puja Room,Garden/Park,Family,,,,,48000,30 days,"48,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 AC,,4 Wardrobe,,,,,,,,Power Back Up,Lift,,Gymnasium,Reserved Parking,Security,,Jogging and Strolling Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Rent-Nizampet-in-Hyderabad&id=4d423538373031323637,58701267,Nizampet,84458,Multistorey Apartment,1050,2,2,Semi-Furnished,3,4,5 to 10 years,TRUE,2,Sri Rama Residency,10002,1050,100,Titanium,"2,000",20000,17.51275,78.37881,19,19,20000,21400,"20,000",East,,,,,,,,,Study,Main Road,,24 Hours Available,No/Rare Powercut,302 Covered,1,60000,,"60,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Back Up,Lift,,,Reserved Parking,Security,,,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-3350-Sq-ft-Multistorey-Apartment-FOR-Rent-Jubilee-Hills-in-Hyderabad&id=4d423830373534323731,80754271,Jubilee Hills,79019,Multistorey Apartment,3350,3,3,Semi-Furnished,3,4,Less than 5 years,TRUE,2,,10002,3300,73,Prime Listings,,125000,17.4322747,78.4097715,37,38,,,,East,,,,,,,,,Puja Room,Garden/Park,Bachelors,,,,,250000,20 days,"2,50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Back Up,Lift,,,Reserved Parking,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rain Water Harvesting,,Park,Private Terrace/Garden,Vaastu Compliant,,Air Conditioned,,Maintenance Staff,Waste Disposal,Laundry Service,,,RO Water System,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/Multistorey-Apartment-FOR-Rent-Madhapur-in-Hyderabad&id=4d423830323335363433,80235643,Madhapur,80056,Multistorey Apartment,,,,,,,,FALSE,,Lotus Pond Apartment,10002,,9,Standard,,,17.4387207,78.386405,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1900-Sq-ft-Multistorey-Apartment-FOR-Rent-Kondapur-in-Hyderabad&id=4d423830333230343539,80320459,Kondapur,84461,Multistorey Apartment,1900,3,3,Semi-Furnished,2,20,Less than 5 years,TRUE,2,Aparna Serene Park,10002,,80,Premium,"7,000",71500,17.46613879,78.35740874,38,,,,,West,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Aparna Constructions and Estates Pvt. Ltd.,Puja Room,Garden/Park,Family,24 Hours Available,No/Rare Powercut,1 Covered,3,150000,15 days,"1,50,000",,,Intercom Facility,,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,,Indoor Squash & Badminton Courts,Library And Business Centre,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,,,Intercom Facility,,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,,Indoor Squash & Badminton Courts,Library And Business Centre,,,3 AC,,3 Wardrobe,,,,,, Gas Connection,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,1,,Park,Private Terrace/Garden,,Air Conditioned,,Maintenance Staff,,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,AEROBICS ROOM,Bank & ATM,Flower Gardens,Meditation Area,,,,,,Park,Private Terrace/Garden,,Air Conditioned,,Maintenance Staff,,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,AEROBICS ROOM,Bank & ATM,Flower Gardens,Meditation Area,,,,,,,,,,,,,,,,,,,,,,,,,,Kids Play Area,,,,,Kids Play Area,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Rent-Attapur-in-Hyderabad&id=4d423730393634383239,70964829,Attapur,78952,Multistorey Apartment,1300,3,2,Unfurnished,2,5,5 to 10 years,FALSE,2,,10002,1150,68,Standard,"2,500",17000,17.3679283,78.43171033,13,15,17000,18500,"17,000",,,,,,,,,,,,Family,24 Hours Available,No/Rare Powercut,1 Covered,1,32000,,"32,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift,,,Reserved Parking,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Rent-Prasanth-Nagar-in-Hyderabad&id=4d423830333334373537,80334757,Prasanth Nagar Miyapur,120659,Multistorey Apartment,1300,3,3,Semi-Furnished,5,5,5 to 10 years,TRUE,2,White House Avenue,10002,,60,Titanium,"2,000",32000,17.50299,78.3545,25,,32000,34200,"32,000",,,,,,,,,,,,,,,,,96000,,"96,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Rent-Chikkadpally-in-Hyderabad&id=4d423830323939353337,80299537,Chikkadpally,78978,Multistorey Apartment,1000,2,2,Unfurnished,2,4,5 to 10 years,FALSE,2,,10002,,76,Standard,"1,500",18000,17.401447296142578,78.49713134765625,18,,18000,19300,"18,000",North,,,,,,,,,,Main Road,Bachelors,,,,,36000,,"36,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift,,,Reserved Parking,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rain Water Harvesting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Residential-House-FOR-Rent-Suraram-in-Hyderabad&id=4d423830363333323837,80633287,Suraram,85186,Residential House,1000,2,2,Unfurnished,1,4,,FALSE,,,10001,,0,Standard,,13000,17.3611003,79.21574149,13,,12100,13000,"12,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/4-BHK-4761-Sq-ft-Multistorey-Apartment-FOR-Rent-Hitech-City-in-Hyderabad&id=4d423830303832373431,80082741,Hitech City,84126,Multistorey Apartment,4761,4,6,Semi-Furnished,1,33,5 to 10 years,TRUE,2,Lodha Bellezza,10002,4761,100,Prime Listings,"15,000",185000,17.474914,78.393383,39,39,,,,East,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Lodha Developers Limited,"Puja Room, Servant Room",Garden/Park,Bachelors,24 Hours Available,No/Rare Powercut,2 Covered,1,360000,30 days,"3,60,000",Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,,Half basketball court,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,,Half basketball court,,,,,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,2,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,AEROBICS ROOM,,Flower Gardens,Meditation Area,,Fire Fighting Equipment,,,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,AEROBICS ROOM,,Flower Gardens,Meditation Area,,Fire Fighting Equipment,,,Rain Water Harvesting,Club House,Park,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Outdoor Tennis Courts,,,,Kids Play Pool With Water Slides,Outdoor Tennis Courts,Cycling & Jogging Track,,,Kids Play Pool With Water Slides,Outdoor Tennis Courts,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/3-BHK-1410-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Gachibowli-in-Hyderabad&id=4d423437393737393331,47977931,Gachibowli,78997,Builder Floor Apartment,1410,3,2,Semi-Furnished,3,4,,FALSE,,,10003,,59,Standard Listing,,27000,17.443563,78.3397746,19,,27000,28600,"27,000",North - East,,,,,,,,,,Main Road,,,,"1 Covered, 1 Open",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Back Up,Lift,,,Reserved Parking,Security,,Jogging and Strolling Track,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/Multistorey-Apartment-FOR-Rent-Kompally-in-Hyderabad&id=4d423739373135333837,79715387,Kompally,50515,Multistorey Apartment,,,,,,,,FALSE,,Kompally County,10002,,9,Standard,,,17.538052,78.4839479,0,,0,0,0,,,,,,,,Security,Greater Infra Projects,,,,,,,,,,,,Vaastu Compliant,,,,,,,,,,,,,,,,,,Security,,Vaastu Compliant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rain Water Harvesting,,,,,,,,,,,,,,,,,,,,,,,,Rain Water Harvesting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/5-BHK-6500-Sq-ft-Residential-House-FOR-Rent-Jubilee-Hills-in-Hyderabad&id=4d423739323630383731,79260871,Jubilee Hills,79019,Residential House,6500,5,6,Semi-Furnished,,4,5 to 10 years,TRUE,3,,10001,6500,93,Premium,"1,000",400000,17.4322747,78.4097715,62,62,,,,North,,,,,,,,,"Puja Room, Servant Room","Pool, Garden/Park, Main Road",Bachelors,24 Hours Available,No/Rare Powercut,"2 Covered, 2 Open",,8000000,15 days,"80,00,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Back Up,,,,Reserved Parking,Security,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rain Water Harvesting,,Park,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,,Maintenance Staff,,Laundry Service,,,RO Water System,,,,,Outdoor Tennis Courts,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/500-Sq-ft-Studio-Apartment-FOR-Rent-in-Hyderabad&id=4d423830323339303933,80239093,,,Studio Apartment,500,,1,Furnished,Ground,1,,FALSE,,,10022,,53,Standard,,6000,,,12,,6000,6500,"6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
